,ID,Major_RGI_Region,Mountain_range_Region,Country,Glacier,RGI_Glacier_Area,Lake,Lake_type,Longitude,Latitude,River,Date,Date_Min,Date_Max,Mechanism,Mean_Flood_Volume_V0,Peak_discharge_Qp,Impact_and_destruction,reported_impacts,Further_comments,First_reference_found,Lake_area_before,Perimeter_before,Image_date_before,Satellite_before,Certainty_level_before,Lake_area_after,Perimeter_after,Image_date_after,Satellite_after,Certainty_level_after,Year
741,740.0,Alaska,N Coast Ranges,Canada,Salmon Glacier,82.89,Summit Lake,ice,-130.079713,56.201261,unknown,2016-08-23 00:00:00,,,unknown,,104.784,,unknown,unknown,,1600885.0,6664.0,2016-08-05,Landsat 7,1.0,0.0,0.0,2016-09-21,Landsat 8,2.0,2016
742,741.0,Alaska,N Coast Ranges,USA,Lituya Glacier,48.301,Desolation Lake,ice,-137.604,58.751,Lituya Bay,2016-09-01 00:00:00,2016-09-04 00:00:00,2016-09-21 00:00:00,subglacial tunneling,,,,unknown,unknown,2020.0,12182341.0,27031.0,2016-09-03,RapidEye,2.0,9170976.0,24685.0,2016-09-28,RapidEye,1.0,2016
743,742.0,Alaska,W Chugach Mtns (Talkeetna),USA,Skilak Glacier,171.454,Skilak lake,ice,-149.944668,60.199099,unknown,2016-10-02 00:00:00,,,unknown,135.68300213,475.776,none,unknown,unknown,,466893.0,3855.0,2016-09-30,RapidEye,2.0,166002.0,1819.0,2016-10-14,Planetscope,2.0,2016
744,743.0,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,148.734,Lake No Lake,ice,-133.862658,58.878526,unknown,2017-05-29 00:00:00,,,unknown,,1614.06,no impact,unknown,unknown,,1701775.0,8582.0,2017-05-16,Planetscope,2.0,737137.0,3423.0,2017-06-09,RapidEye,1.0,2017
745,744.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2017-05-30 00:00:00,,,unknown,,129.1392,no impact,unknown,unknown,,,,,unknown,0.0,,,,unknown,0.0,2017
746,745.0,Alaska,St Elias Mtns,Canada,Kaskawulsh Glacier,1053.721,Kaskawulsh Lake,ice,-139.135408,60.778189,unknown,2017-01-01 00:00:00,2017-08-17 00:00:00,2017-09-06 00:00:00,unknown,49.0,110.0,,unknown,unknown,2019.0,604583.0,9660.0,2017-08-16,Planetscope,2.0,73549.0,1509.0,2017-09-12,Planetscope,2.0,2017
747,746.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2017-06-13 00:00:00,,,unknown,,101.5212528,none reported,unknown,unknown,,,,,unknown,0.0,,,,unknown,0.0,2017
748,747.0,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,137.956,Valdez,ice,-146.136,61.2204,unknown,2017-06-25 00:00:00,,,unknown,18.00883483,,several erosion mitigation projects in the river channel were damaged/undone,x,unknown,,,,,unknown,0.0,0.0,0.0,2017-07-04,RapidEye,2.0,2017
749,748.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2017-06-26 00:00:00,,,unknown,,120.13344,none reported,unknown,unknown,,,,,unknown,0.0,,,,unknown,0.0,2017
750,749.0,Alaska,N Coast Ranges,Canada,Salmon Glacier,82.89,Summit Lake,ice,-130.079713,56.201261,unknown,2017-07-03 00:00:00,,,unknown,,498.432,none,unknown,unknown,,330905.0,3703.0,2017-06-23,Planetscope,2.0,0.0,0.0,2017-07-19,Planetscope,2.0,2017
751,750.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2017-07-04 00:00:00,,,unknown,,152.8268976,end of nugget falls trail closed,x,unknown,,,,,unknown,0.0,,,,unknown,0.0,2017
752,751.0,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,148.734,Lake No Lake,ice,-133.862658,58.878526,unknown,2017-07-11 00:00:00,,,unknown,,1535.96352,none known,unknown,unknown,,1383500.0,8386.0,2017-06-22,Planetscope,1.0,767118.0,4777.0,2017-07-24,RapidEye,1.0,2017
753,752.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2017-07-15 00:00:00,,,unknown,,169.6988208,end of the Nugget Falls trail closed,x,unknown,,,,,unknown,0.0,,,,unknown,0.0,2017
754,753.0,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,292.531,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,2017-07-15 00:00:00,,,unknown,58.86,385.11,none known,unknown,unknown,,454567.0,3435.0,2017-07-06,Planetscope,2.0,0.0,0.0,2017-08-05,Planetscope,2.0,2017
755,754.0,Alaska,St Elias Mtns,USA,Miles Glacier,421.012,Van Cleve Lake,ice,-144.408245,60.695872,unknown,,2017-08-04 00:00:00,2017-10-07 00:00:00,unknown,116.357875,,,unknown,unknown,2021.0,6543691.0,16410.0,2017-08-04,Landsat 8,2.0,4667621.0,14490.0,2017-10-07,Landsat 8,2.0,
756,755.0,Alaska,W Chugach Mtns (Talkeetna),USA,Nelchina Glacier,237.897,Nelchina-unknown,ice,-147.009,61.6985,unknown,2017-08-19 00:00:00,,,unknown,142.61517006,515.37,none,unknown,unknown,,,,,unknown,0.0,,,,unknown,0.0,2017
757,756.0,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,373.04,Big Lake,ice,-146.620789,61.59664,unknown,2017-08-20 00:00:00,,,unknown,66.652064,512.592,none,unknown,unknown,,2838314.0,10068.0,2017-08-18,Landsat 8,2.0,0.0,0.0,2017-09-10,Landsat 8,2.0,2017
758,757.0,Alaska,W Chugach Mtns (Talkeetna),USA,Snow,50.928,Snow,ice,-148.924999,60.482579,unknown,2017-09-16 00:00:00,,,unknown,129.51559294,815.516,flooding on road to Primrose Campground;  water approached the foundations of houses along Primrose Road as well as some driveways and yards in Cooper Landing,x,unknown,,1590655.0,6483.0,2017-08-22,Planetscope,2.0,110947.0,1721.0,2017-09-30,Planetscope,1.0,2017
759,758.0,Alaska,N Coast Ranges,USA,Lituya Glacier,48.301,Desolation Lake,ice,-137.604,58.751,Lituya Bay,2017-09-18 00:00:00,2017-09-18 00:00:00,2017-09-23 00:00:00,subglacial tunneling,,,,unknown,unknown,2020.0,11495976.0,25655.0,2017-09-02,Planetscope,2.0,8798881.0,24428.0,2017-09-25,Planetscope,1.0,2017
760,759.0,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,137.956,Valdez,ice,-146.136,61.2204,unknown,2017-09-22 00:00:00,,,unknown,,,,unknown,unknown,,,,,unknown,0.0,,,,unknown,0.0,2017
761,760.0,Alaska,St Elias Mtns,USA,Steller,743.599,Berg Lake,ice,-143.80331,60.403511,unknown,2017-09-25 00:00:00,,,unknown,,,,unknown,unknown,,21599788.0,37942.0,2017-09-20,Planetscope,2.0,486187.0,4446.0,2017-09-30,Planetscope,2.0,2017
762,761.0,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,137.956,Valdez,ice,-146.136,61.2204,unknown,2018-06-18 00:00:00,,,unknown,93.65704244,934.46,,unknown,unknown,2018.0,528657.0,3329.0,2018-06-14,Planetscope,2.0,0.0,0.0,2018-07-02,Planetscope,2.0,2018
763,762.0,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,148.734,Lake No Lake,ice,-133.862658,58.878526,unknown,2018-06-29 00:00:00,,,unknown,,906.24,none,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,2018
764,763.0,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,148.734,Lake No Lake,ice,-133.862658,58.878526,unknown,2018-07-01 00:00:00,,,unknown,,920.4,,unknown,unknown,2018.0,1315069.0,7853.0,2018-06-23,Planetscope,2.0,0.0,0.0,2018-07-05,Planetscope,2.0,2018
765,764.0,Alaska,St Elias Mtns,USA,Miles Glacier,421.012,Van Cleve Lake,ice,-144.408245,60.695872,unknown,2018-07-01 00:00:00,2018-07-06 00:00:00,2018-07-31 00:00:00,unknown,42.695455,,,unknown,unknown,2021.0,5290441.0,15983.0,2018-07-06,Landsat 8,2.0,4211204.0,12020.0,2018-07-31,Landsat 8,2.0,2018
766,765.0,Western Canada,S Coast Ranges,Canada,﻿RGI60-02.06482,,unknown,other – colluvial material,-125.914194,52.032243,Bella Coola River,2018-07-10 00:00:00,,,unknown,1.0,406.0,,unknown,dam breach might be triggered by a splash wave caused by a rock slide into the lake ,2018.0,235414.0,2378.0,2018-07-08,Planetscope,2.0,0.0,0.0,2017-07-13,Planetscope,2.0,2018
767,766.0,Alaska,N Coast Ranges,Canada,Salmon Glacier,82.89,Summit Lake,ice,-130.079713,56.201261,unknown,2018-07-15 00:00:00,,,unknown,,552.24,none,unknown,unknown,2018.0,766693.0,5938.0,2018-07-13,Planetscope,2.0,0.0,0.0,2018-07-20,Planetscope,2.0,2018
768,767.0,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,292.531,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,2018-07-16 00:00:00,,,unknown,60.59,385.11,none,unknown,Hidden Creek Lake maximum volume ~ 20–30e6 m³ – Walder et al. (2005),2018.0,711345.0,4225.0,2018-07-13,Planetscope,2.0,0.0,0.0,2018-07-19,Planetscope,2.0,2018
769,768.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2018-07-17 00:00:00,,,unknown,,385.152,Mendenhall lake camp ground evacuated; Skaters Cabin road & View drive closed,x,unknown,2018.0,752652.0,4347.0,2018-07-13,Planetscope,0.0,,,,unknown,0.0,2018
770,769.0,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,373.04,Big Lake,ice,-146.620789,61.59664,unknown,,2018-08-01 00:00:00,2018-09-13 00:00:00,unknown,72.760619,,,unknown,unknown,2021.0,2780622.0,9361.0,2018-08-01,Planetscope,2.0,0.0,0.0,2018-09-13,Planetscope,2.0,
771,770.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2018-08-07 00:00:00,,,unknown,,351.168,Mendenhall lake camp ground evacuated; Skaters Cabin road & View drive closed,x,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,2018
772,771.0,Alaska,W Chugach Mtns (Talkeetna),USA,Bear Glacier,198.091,Ice Lake,ice,-149.607868,60.072956,unknown,2018-08-11 00:00:00,,,unknown,,,,unknown,unknown,2018.0,1054889.0,5420.0,2018-07-31,Planetscope,2.0,0.0,0.0,2018-08-22,Planetscope,2.0,2018
773,772.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2018-08-13 00:00:00,,,unknown,,197.47536,none,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,2018
774,773.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2018-08-24 00:00:00,,,unknown,,186.54384,none,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,2018
775,774.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2018-08-29 00:00:00,,,unknown,,176.12208,none,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,2018
776,775.0,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Triumvirate Glacier,341.521,Strandline Lake,ice,-151.910019,61.505747,unknown,2018-08-31 00:00:00,,,unknown,,,,unknown,unknown,,5654240.0,18849.0,2018-08-28,Planetscope,2.0,162785.0,2145.0,2018-09-03,Planetscope,2.0,2018
777,776.0,Alaska,W Chugach Mtns (Talkeetna),USA,Skilak Glacier,171.454,Skilak lake,ice,-149.944668,60.199099,unknown,2018-09-13 00:00:00,,,unknown,123.34818375,523.86,none,unknown,unknown,2018.0,459186.0,3452.0,2018-09-13,Planetscope,2.0,0.0,0.0,2018-09-22,Planetscope,2.0,2018
778,777.0,Alaska,St Elias Mtns,USA,Steller,743.599,Berg Lake,ice,-143.80331,60.403511,unknown,2018-09-25 00:00:00,,,unknown,,,debris washed into Controller Bay,unknown,unknown,2018.0,19315762.0,33154.0,2018-09-21,Sentinel-2,2.0,301399.0,2754.0,2018-09-29,Planetscope,2.0,2018
779,778.0,Alaska,N Coast Ranges,USA,Lituya Glacier,48.301,Desolation Lake,ice,-137.604,58.751,Lituya Bay,2018-10-12 00:00:00,,,subglacial tunneling,,,,unknown,unknown,2020.0,12037375.0,27015.0,2018-10-08,Planetscope,2.0,8673457.0,25170.0,2018-10-29,Planetscope,2.0,2018
780,779.0,Alaska,W Chugach Mtns (Talkeetna),USA,Sherman,45.165,Sherman,ice,-145.165143,60.560517,unknown,2018-11-18 00:00:00,,,unknown,,,none,unknown,unknown,2018.0,,,,unknown,0.0,,,,unknown,0.0,2018
781,780.0,Alaska,St Elias Mtns,USA,Miles Glacier,421.012,Van Cleve Lake,ice,-144.408245,60.695872,unknown,,2019-06-30 00:00:00,2019-08-07 00:00:00,unknown,156.043795,,,unknown,unknown,2021.0,6408763.0,18553.0,2019-06-30,Planetscope,2.0,0.0,0.0,2019-08-07,Planetscope,2.0,
782,781.0,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,137.956,Valdez,ice,-146.136,61.2204,unknown,2019-06-10 00:00:00,,,unknown,52.56852895,611.64,,unknown,unknown,2019.0,368837.0,3595.0,2019-06-07,Planetscope,2.0,0.0,0.0,2019-06-13,Planetscope,2.0,2019
783,782.0,Alaska,W Chugach Mtns (Talkeetna),USA,Moose,50.928,Moose,ice,-149.025829,60.480729,unknown,2019-06-11 00:00:00,,,unknown,127.55,85.95,none reported,unknown,unknown,,,,,unknown,0.0,,,,unknown,0.0,2019
784,783.0,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,148.734,Lake No Lake,ice,-133.862658,58.878526,unknown,2019-06-23 00:00:00,,,unknown,,1775.47,none,unknown,unknown,2019.0,2236147.0,10136.0,2019-06-21,Planetscope,2.0,37916.0,1095.0,2019-06-25,Planetscope,2.0,2019
785,784.0,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,292.531,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,2019-07-07 00:00:00,,,unknown,53.09,38.07,erosion of a parking area near the river; flooding of low lying areas,x,Hidden Creek Lake maximum volume ~ 20–30e6 m³ – Walder et al. (2005),2019.0,439822.0,4760.0,2019-06-30,Planetscope,2.0,0.0,0.0,2019-07-18,Planetscope,2.0,2019
786,785.0,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,148.734,Lake No Lake,ice,-133.862658,58.878526,unknown,2019-07-08 00:00:00,,,unknown,,1410.336,none,unknown,unknown,2019.0,1125812.0,4367.0,2019-06-29,Planetscope,1.0,0.0,0.0,2019-07-30,Planetscope,2.0,2019
787,786.0,Alaska,N Coast Ranges,Canada,Salmon Glacier,82.89,Summit Lake,ice,-130.079713,56.201261,unknown,2019-07-10 00:00:00,,,unknown,,620.208,none,unknown,unknown,2019.0,334476.0,4077.0,2019-07-04,Planetscope,2.0,0.0,0.0,2019-07-22,Planetscope,2.0,2019
788,787.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2019-07-13 00:00:00,,,unknown,,234.18,flooded out trails along the east side of the lake,a,unknown,2019.0,699547.0,3576.0,2019-06-29,Planetscope,0.0,,,,unknown,0.0,2019
789,788.0,Alaska,St Elias Mtns,Canada,Donjek Glacier,447.996,Donjek glacier lake,ice,-139.484,61.185,unknown,2019-07-14 00:00:00,,,unknown,,,,unknown,unknown,2019.0,2282577.0,13718.0,2019-07-06,RapidEye,2.0,0.0,0.0,2019-07-26,Planetscope,2.0,2019
790,789.0,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,373.04,Big Lake,ice,-146.620789,61.59664,unknown,2019-07-19 00:00:00,,,unknown,63.923218,,debris flows,unknown,unknown,2019.0,2695616.0,9549.0,2019-07-07,Landsat 8,2.0,0.0,0.0,2019-07-30,Landsat 8,2.0,2019
791,790.0,Western Canada and USA,Cascade Ra and Sa Nevada,USA,South Tahoma Glacier,2.82,unknown,ice,-121.805,46.824,unknown,2019-08-05 00:00:00,,,unknown,,,,unknown,unknown,2019.0,,,,unknown,0.0,,,,unknown,0.0,2019
792,791.0,Alaska,St Elias Mtns,USA,Steller,743.599,Berg Lake,ice,-143.80331,60.403511,unknown,2019-08-05 00:00:00,,,unknown,,,,unknown,unknown,2019.0,22210434.0,36904.0,2019-08-03,RapidEye,2.0,0.0,0.0,2019-08-07,Planetscope,2.0,2019
793,792.0,Alaska,N Coast Ranges,USA,Lituya Glacier,48.301,Desolation Lake,ice,-137.604,58.751,Lituya Bay,2019-08-07 00:00:00,,,subglacial tunneling,,,,unknown,unknown,2020.0,11403251.0,26879.0,2019-08-04,RapidEye,2.0,9010697.0,25776.0,2019-08-08,RapidEye,2.0,2019
794,793.0,Alaska,W Chugach Mtns (Talkeetna),USA,Snow,50.928,Snow,ice,-148.924999,60.482579,unknown,2019-08-20 00:00:00,,,unknown,193.03990758,1132.8,multiple railroad track washouts; $350K in damages and several days of cancelled trains; minor flooding of Primrose campground,x,unknown,2019.0,1875707.0,6760.0,2019-08-19,Planetscope,2.0,0.0,0.0,2019-08-27,Planetscope,2.0,2019
795,794.0,Alaska,W Chugach Mtns (Talkeetna),USA,Bear Glacier,198.091,Ice Lake,ice,-149.607868,60.072956,unknown,2019-09-05 00:00:00,,,unknown,,,,unknown,unknown,2019.0,974942.0,4804.0,2019-09-05,Planetscope,2.0,0.0,0.0,2019-09-14,Planetscope,2.0,2019
796,795.0,Alaska,W Chugach Mtns (Talkeetna),USA,Skilak Glacier,171.454,Skilak lake,ice,-149.944668,60.199099,unknown,2019-10-15 00:00:00,,,unknown,201.8,276.37,,unknown,unknown,2021.0,371256.0,2785.0,2019-10-07,Planetscope,2.0,,,,unknown,0.0,2019
797,796.0,Alaska,St Elias Mtns,USA,Steller,743.599,Berg Lake,ice,-143.80331,60.403511,unknown,2020-06-06 00:00:00,,,unknown,,,none observed,unknown,unknown,2020.0,17643425.0,28460.0,2020-05-28,Sentinel-2,2.0,280266.0,2765.0,2020-06-17,Sentinel-2,2.0,2020
798,797.0,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,137.956,Valdez,ice,-146.136,61.2204,unknown,2020-06-11 00:00:00,,,unknown,25.84,382.28,,unknown,unknown,2021.0,483154.0,3669.0,2020-06-06,Planetscope,1.0,0.0,0.0,2020-06-13,Planetscope,1.0,2020
799,798.0,Alaska,W Chugach Mtns (Talkeetna),USA,Moose,50.928,Moose,ice,-149.025829,60.480729,unknown,2020-06-23 00:00:00,,,unknown,224.74,82.12,,unknown,unknown,2021.0,156003.0,2722.0,2020-06-20,Planetscope,2.0,66851.0,1296.0,2020-07-03,Planetscope,2.0,2020
800,799.0,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,148.734,Lake No Lake,ice,-133.862658,58.878526,unknown,2020-07-04 00:00:00,,,unknown,111.013,2265.0,none,unknown,unknown,2020.0,2109768.0,9618.0,2020-07-01,Planetscope,2.0,444586.0,3991.0,2020-07-30,Planetscope,1.0,2020
801,800.0,Alaska,W Chugach Mtns (Talkeetna),USA,Nelchina Glacier,237.897,Nelchina-north,ice,-146.929436,61.692803,Tazlina,2020-07-09 00:00:00,,,unknown,,,,unknown,date of crest stage not release date,2021.0,588446.0,4527.0,2020-07-05,Planetscope,2.0,0.0,0.0,2020-07-15,Planetscope,2.0,2020
802,801.0,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,292.531,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,2020-07-11 00:00:00,,,unknown,43.037351,569.17,"minimal impacts/erosion, just a few low-lying areas with standing water.",x,unknown,2020.0,438581.0,4704.0,2020-07-04,Planetscope,2.0,0.0,0.0,2020-08-04,Planetscope,2.0,2020
803,802.0,Alaska,St Elias Mtns,USA,Miles Glacier,421.012,Van Cleve Lake,ice,-144.408245,60.695872,unknown,2020-07-01 00:00:00,2020-07-23 00:00:00,2020-07-29 00:00:00,unknown,90.4748,,,unknown,unknown,2021.0,5428945.0,20704.0,2020-07-23,Planetscope,2.0,,,,unknown,0.0,2020
804,803.0,Alaska,N Coast Ranges,Canada,Salmon Glacier,82.89,Summit Lake,ice,-130.079713,56.201261,unknown,2020-07-30 00:00:00,,,unknown,,931.62,none,unknown,unknown,2020.0,441420.0,4224.0,2020-07-24,Planetscope,2.0,0.0,0.0,2020-08-27,Planetscope,2.0,2020
805,804.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2020-07-30 00:00:00,,,unknown,,427.58,trailes and roads closed; evacuation of Mendenhall lake camp ground,x,unknown,2021.0,713336.0,3802.0,2020-07-01,Planetscope,2.0,,,,unknown,0.0,2020
806,805.0,Alaska,N Coast Ranges,USA,Lituya Glacier,48.301,Desolation Lake,ice,-137.604,58.751,Lituya Bay,2020-08-15 00:00:00,,,subglacial tunneling,,,,unknown,unknown,2020.0,12227738.0,28735.0,2020-07-30,Planetscope,2.0,8529094.0,25459.0,2020-08-20,Planetscope,2.0,2020
807,806.0,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,373.04,Big Lake,ice,-146.620789,61.59664,unknown,,2020-08-17 00:00:00,2020-09-11 00:00:00,unknown,40.108033,,,unknown,unknown,2021.0,2191095.0,8173.0,2020-08-17,Landsat 8,2.0,0.0,0.0,2020-09-11,Landsat 8,2.0,
808,807.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2020-08-20 00:00:00,,,unknown,,224.1,none reported,unknown,unknown,2021.0,,,,unknown,0.0,,,,unknown,0.0,2020
809,808.0,Alaska,W Chugach Mtns (Talkeetna),USA,Nelchina Glacier,237.897,Nelchina-south,ice,-146.886649,61.664544,Tazlina,2020-08-31 00:00:00,,,unknown,,,,unknown,unknown,2021.0,1853443.0,8188.0,2020-08-29,Planetscope,2.0,0.0,0.0,2020-09-06,Planetscope,2.0,2020
810,809.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2020-09-04 00:00:00,,,unknown,3.04,106.75,none reported,unknown,unknown,2020.0,,,,unknown,0.0,,,,unknown,0.0,2020
811,810.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2020-10-11 00:00:00,,,unknown,12.09,106.75,No impacts reported,unknown,unknown,2021.0,,,,unknown,0.0,,,,unknown,0.0,2020
812,811.0,Alaska,N Coast Ranges,USA,Lituya Glacier,48.301,Desolation Lake,ice,-137.604,58.751,Lituya Bay,,2020-10-13 00:00:00,2021-06-09 00:00:00,subglacial tunneling,,,,unknown,unknown,2022.0,,,,unknown,0.0,,,,unknown,0.0,
813,812.0,Alaska,W Chugach Mtns (Talkeetna),USA,Snow,50.928,Snow,ice,-148.924999,60.482579,unknown,2020-10-27 00:00:00,,,unknown,135.68,637.13,No impacts reported,unknown,unknown,2021.0,,,,unknown,0.0,,,,unknown,0.0,2020
814,813.0,Western Canada and USA,Coast Mountains,Canada,West Grenville Glacier,20.62,Elliot Lake,moraine,-124.611713,50.958007,Southgate River ,2020-11-01 00:00:00,2020-11-26 00:00:00,2020-12-02 00:00:00,unknown,13.5,48.0,destroyed forest; impacted salmon spawning,x,triggered by a landslide (temporary landslide dam); debris flow or hypersaturated flow; eroded 8.3 *106 m³ in the channel,2020.0,588271.0,4793.0,2020-11-08,Planetscope,1.0,621623.0,4457.0,2020-12-02,Planetscope,1.0,2020
815,814.0,Alaska,W Chugach Mtns (Talkeetna),USA,Bear Glacier,198.091,Ice Lake,ice,-149.607868,60.072956,unknown,2020-11-04 00:00:00,,,unknown,,,,unknown,unknown,2020.0,661290.0,3483.0,2020-11-03,Planetscope,1.0,0.0,0.0,2020-11-17,Planetscope,1.0,2020
816,815.0,Alaska,N Coast Ranges,Canada,Salmon Glacier,82.89,Summit Lake,ice,-130.079713,56.201261,unknown,2021-06-07 00:00:00,,,unknown,23.69,200.77,none,unknown,unknown,2021.0,,,,unknown,0.0,,,,unknown,0.0,2021
817,816.0,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,137.956,Valdez,ice,-146.136,61.2204,unknown,2021-06-11 00:00:00,,,unknown,22.82,370.95,,unknown,unknown,2021.0,407548.0,3358.0,2021-06-06,Planetscope,1.0,0.0,0.0,2021-06-27,Planetscope,2.0,2021
818,817.0,Alaska,W Chugach Mtns (Talkeetna),USA,Nelchina Glacier,237.897,Nelchina-north,ice,-146.929436,61.692803,Tazlina,2021-06-01 00:00:00,2021-06-27 00:00:00,2021-06-30 00:00:00,unknown,,,,unknown,unknown,2021.0,499702.0,3888.0,2021-06-27,Planetscope,2.0,0.0,0.0,2021-06-30,Planetscope,2.0,2021
819,818.0,Alaska,N Coast Ranges,USA,Lituya Glacier,48.301,Desolation Lake,ice,-137.604,58.751,Lituya Bay,,2021-06-17 00:00:00,2021-07-20 00:00:00,subglacial tunneling,,,,unknown,unknown,2022.0,,,,unknown,0.0,,,,unknown,0.0,
820,819.0,Alaska,N Coast Ranges,USA,Mendenhall Glacier,109.359,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,2021-06-23 00:00:00,,,unknown,8.26,159.14,No impacts reported,unknown,unknown,2021.0,564531.0,3645.0,2021-06-22,Planetscope,2.0,,,,unknown,0.0,2021
821,820.0,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,148.734,Lake No Lake,ice,-133.862658,58.878526,unknown,2021-06-29 00:00:00,,,unknown,165.04,3879.41,,unknown,unknown,2021.0,2065570.0,8987.0,2021-06-28,Planetscope,2.0,0.0,0.0,2021-08-19,Planetscope,1.0,2021
822,821.0,Alaska,W Chugach Mtns (Talkeetna),USA,Nelchina Glacier,237.897,Nelchina-south,ice,-146.886649,61.664544,Tazlina,2021-07-07 00:00:00,,,unknown,,,,unknown,date of crest stage not release date,2021.0,1277995.0,6271.0,2021-07-03,Planetscope,2.0,417854.0,3077.0,2021-07-19,Planetscope,1.0,2021
823,822.0,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,292.531,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,2021-07-14 00:00:00,,,unknown,26.52,433.25,,unknown,unknown,2021.0,713052.0,5024.0,2021-07-05,Planetscope,2.0,0.0,0.0,2021-07-15,Planetscope,2.0,2021
824,823.0,Alaska,St Elias Mtns,USA,Steller,743.599,Berg Lake,ice,-143.80331,60.403511,unknown,2021-08-21 00:00:00,,,unknown,,,Extensive flooding in low-lying areas of the Gandil and Bering floodplain. Suspended sediment evident across ~80% of Bering Lake,x,unknown,2022.0,,,,unknown,0.0,,,,unknown,0.0,2021
825,824.0,Alaska,W Chugach Mtns (Talkeetna),USA,Skilak Glacier,171.454,Skilak lake,ice,-149.944668,60.199099,unknown,2021-10-01 00:00:00,,,unknown,135.68,396.44,no impact reported,unknown,unknown,2021.0,478049.0,4869.0,2021-09-19,Planetscope,2.0,,,,unknown,0.0,2021
826,825.0,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,137.956,Valdez,ice,-146.136,61.2204,unknown,2022-06-07 00:00:00,,,unknown,36.2,498.38,No impacts reported,unknown,unknown,2022.0,,,,unknown,0.0,,,,unknown,0.0,2022
